timestamp,battery,current_ma,mah_drawn,mah_remain,soc,auto_land,alt,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,rc_roll,rc_pitch,rc_yaw,rc_throttle,rc_aux1,rc_aux2,rc_aux3,rc_aux4,pid_roll_p,pid_roll_i,pid_roll_d,pid_pitch_p,pid_pitch_i,pid_pitch_d,pid_yaw_p,pid_yaw_i,pid_yaw_d
1779380577.546,3.91,1100,31,519,83,0,0.08,1.9,-0.9,63,0.014,0.025,1.000,2.38,2.50,0.75,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380578.673,4.01,449,32,518,85,0,0.25,2.1,-0.4,68,0.008,0.035,1.000,1.25,2.88,-1.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380579.810,4.01,550,32,518,85,0,0.20,1.9,-0.7,68,0.006,0.031,1.004,0.75,0.50,1.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380580.939,3.92,1299,32,518,83,0,-0.06,2.1,-0.9,66,0.002,0.029,1.004,3.50,-5.00,5.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380582.091,3.92,1350,32,518,83,0,-0.08,2.2,-0.9,65,0.008,0.035,1.000,1.25,1.50,-4.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380583.249,3.92,1399,33,517,83,0,-0.07,1.8,-1.0,65,0.010,0.023,0.998,-2.00,3.88,-8.75,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380584.415,3.91,1100,33,517,83,0,0.07,1.5,-0.5,64,0.002,0.021,1.004,-1.25,-0.62,1.50,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380585.552,4.01,499,33,517,85,0,0.19,2.1,-0.5,66,0.006,0.033,1.004,-0.62,1.62,-3.50,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380586.685,4.01,449,33,517,85,0,0.15,2.1,-0.5,66,0.000,0.025,1.006,1.25,-3.25,1.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380587.861,3.92,1250,34,516,83,0,0.01,2.0,-0.5,66,0.000,0.027,1.006,0.75,-2.50,-3.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380588.986,3.92,1250,34,516,83,0,-0.06,2.0,-0.8,65,0.002,0.020,1.004,-3.00,-2.75,7.13,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380590.124,3.93,1299,34,516,83,0,-0.06,1.9,-0.7,64,0.000,0.021,1.004,-2.12,-0.62,5.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380591.267,4.01,449,35,515,85,0,-0.30,1.6,-0.1,68,-0.006,0.033,1.002,-3.00,-1.25,0.88,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380592.404,4.01,449,35,515,85,0,-0.29,1.6,-0.1,68,0.000,0.027,1.002,0.88,-0.38,1.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380593.536,4.01,449,35,515,85,0,-0.27,1.8,0.0,68,-0.002,0.023,1.004,2.38,-0.38,0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380594.672,4.01,449,35,515,85,0,-0.26,1.8,0.0,68,0.000,0.035,1.008,-1.62,-1.00,-0.62,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380595.837,4.01,449,35,515,85,0,-0.24,1.3,-0.2,67,0.000,0.018,1.002,2.12,0.00,-2.50,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380596.955,4.01,449,35,515,85,0,-0.24,1.3,-0.2,67,0.000,0.018,1.002,2.12,0.00,-2.50,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380598.125,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380599.273,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380600.445,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380601.580,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380602.728,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380603.870,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380605.037,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380606.204,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380607.368,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380608.548,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380609.729,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380610.892,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380612.063,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380613.248,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380614.405,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380615.571,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380616.756,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380617.941,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380619.153,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380620.332,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380621.476,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380622.637,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380623.810,4.01,449,36,514,85,0,-0.24,1.3,-0.2,67,0.000,0.000,0.000,-1.25,-1.00,0.25,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380624.990,4.01,499,39,511,85,0,-0.82,-0.4,-0.9,88,0.000,-0.014,1.000,-0.50,-0.38,0.38,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380626.175,4.01,499,40,510,85,0,-0.82,-0.4,-0.9,88,0.000,-0.014,1.000,0.38,-0.62,0.00,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380627.352,4.01,449,40,510,85,0,-0.81,-0.4,-0.9,88,0.000,-0.014,1.000,-0.12,-0.38,0.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380628.481,3.91,800,40,510,82,0,-0.42,-0.4,-0.9,87,0.000,-0.012,1.000,-1.50,-1.62,2.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380629.678,3.91,850,40,510,82,0,-0.36,-0.4,-0.9,87,0.000,-0.014,1.000,-2.50,-1.38,-3.63,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380630.866,3.92,1399,41,509,81,0,0.21,-0.4,-0.8,86,0.000,-0.014,0.996,-0.75,-0.88,1.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380632.050,3.92,1499,41,509,81,0,0.12,-0.4,-0.9,84,0.000,-0.014,0.998,2.88,0.88,-1.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380633.213,3.92,1600,42,508,81,0,0.07,-0.4,-0.8,85,0.000,-0.012,1.000,0.75,-0.75,-0.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380634.383,3.92,1600,42,508,81,0,0.07,-0.4,-0.8,85,0.000,-0.012,0.998,1.12,-2.12,-2.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380635.536,3.92,1849,43,507,81,0,-0.04,-0.4,-0.9,81,0.000,-0.010,0.996,-2.38,-2.38,10.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380636.697,3.92,1899,43,507,81,0,-0.02,-0.3,-0.8,82,0.004,-0.012,0.996,3.12,2.00,-4.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380637.849,3.83,2099,44,506,77,0,-0.01,-0.2,-0.8,79,0.000,-0.012,0.998,2.88,1.25,0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380639.005,3.83,2099,44,506,77,0,-0.01,-0.2,-0.8,79,0.000,-0.012,0.998,2.88,1.25,0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380640.155,3.83,2099,44,506,77,0,-0.01,-0.2,-0.8,79,0.000,-0.012,0.998,2.88,1.25,0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380641.347,3.83,2099,44,506,77,0,-0.01,-0.2,-0.8,79,0.000,-0.012,0.998,2.88,1.25,0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380642.518,3.83,2299,47,503,77,0,-0.03,-0.2,-0.8,78,0.000,-0.012,0.996,1.50,5.00,-1.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380643.690,3.83,2349,48,502,77,0,-0.01,-0.2,-0.8,78,0.000,-0.014,0.994,1.25,0.25,0.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380644.871,3.83,2299,49,501,77,0,-0.05,-0.2,-0.9,78,0.000,-0.012,0.994,4.12,5.12,-2.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380646.045,3.83,2299,49,501,77,0,0.00,-0.1,-0.9,79,0.000,-0.010,0.994,-3.88,-8.25,2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380647.217,3.83,2299,50,500,77,0,0.02,-0.1,-0.8,79,-0.004,-0.008,0.996,-1.12,1.62,0.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380648.395,3.83,2299,51,499,77,0,-0.01,0.0,-0.8,79,0.000,-0.012,0.996,-4.75,-5.38,0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779380649.579,3.83,2299,52,498,77,0,0.00,0.0,-0.8,79,0.002,-0.016,0.998,-2.88,-7.00,-3.88,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380650.773,3.82,1499,52,498,77,0,-0.03,-0.4,-0.5,82,0.000,-0.014,0.998,0.12,-0.25,2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380651.940,4.01,449,53,497,83,0,0.01,-0.7,-0.2,92,0.000,-0.014,0.998,0.50,-0.50,0.00,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380653.118,4.01,449,53,497,83,0,-0.01,-0.7,-0.2,91,0.000,-0.014,0.998,-0.25,-0.62,0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380654.301,4.01,499,53,497,83,0,-0.03,-0.8,-0.1,89,0.000,-0.014,1.000,0.00,-0.25,-0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380655.485,4.01,499,53,497,83,0,-0.03,-0.8,-0.1,88,0.000,-0.014,1.000,-0.25,-0.38,-0.38,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380656.639,4.01,449,53,497,83,0,-0.06,-0.8,-0.1,88,0.000,-0.014,1.000,0.38,-0.25,-0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380657.808,4.01,449,53,497,83,0,-0.08,-0.8,-0.1,91,0.000,-0.014,1.000,0.62,-0.12,0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380658.959,4.01,449,53,497,83,0,-0.11,-0.8,-0.1,91,0.000,-0.014,1.000,0.38,-0.62,0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380660.120,4.01,499,54,496,83,0,-0.34,-0.8,-0.1,89,0.000,-0.012,1.000,0.00,-0.38,0.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380661.311,4.01,499,54,496,83,0,-0.30,-0.8,-0.1,88,0.000,-0.014,1.000,0.38,-0.38,0.00,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380662.467,4.01,499,54,496,83,0,-0.03,-0.8,-0.1,91,0.000,-0.014,1.000,0.50,-0.38,0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380663.637,4.01,499,54,496,83,0,-0.03,-0.8,-0.1,91,0.000,-0.014,1.000,0.50,-0.38,0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380664.795,4.01,449,54,496,83,0,-0.11,-0.8,-0.1,89,0.000,-0.014,1.000,-0.38,-0.50,0.00,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380665.965,4.01,449,54,496,83,0,-0.11,-0.8,-0.1,89,0.000,-0.014,1.000,0.25,-0.25,0.00,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380667.132,4.01,449,54,496,83,0,-0.01,-0.8,-0.1,89,0.000,-0.014,1.000,0.75,-0.75,-0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380668.289,4.01,449,55,495,83,0,0.03,-0.8,-0.1,87,0.000,-0.014,1.000,0.12,0.00,-0.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380669.447,4.01,449,55,495,83,0,0.82,-1.6,12.3,83,-0.303,-0.189,0.875,24.00,-83.50,-9.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380670.630,4.01,449,55,495,83,0,0.71,-4.1,-1.3,81,0.035,-0.051,0.998,3.38,3.12,0.75,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380671.811,4.01,449,55,495,83,0,0.69,-2.0,5.2,74,-0.088,-0.057,1.043,10.00,-27.00,1.87,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380672.969,4.01,449,55,495,83,0,0.83,-2.8,1.1,68,-0.027,-0.107,1.070,29.38,13.62,-12.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380674.135,4.01,449,55,495,83,0,1.20,-0.5,-7.6,65,0.035,0.033,0.855,32.25,-55.50,71.62,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380675.316,4.01,449,56,494,83,0,1.35,1.1,-9.2,19,0.127,-0.066,0.898,56.88,-59.25,28.25,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380676.489,4.01,499,56,494,83,0,1.43,0.6,-8.6,31,0.203,-0.027,0.928,11.62,-22.38,-117.75,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380677.663,4.01,449,56,494,83,0,1.45,-2.0,-19.9,105,0.389,-0.074,0.955,-38.12,11.50,-84.00,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380678.863,4.01,499,56,494,83,0,1.41,1.3,-15.6,123,0.279,0.020,0.965,7.25,12.75,-6.62,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779380680.056,4.01,499,56,494,83,0,1.34,0.8,-13.3,136,0.215,0.004,0.969,12.00,-23.62,-39.88,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
